num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;EduF;EduM;Rank;PaysVis;Nblang;VecuEtranger;D2_tot
5667;RUS;STW;HEA;F;Inc1;3;3;Inf;Vis_1a4;0-1lang;etra_N;the old world civilization economic prosperity  
5668;RUS;STW;HEA;M;Inc3;3;4;Nat;Vis_O;0-1lang;etra_N;order    
5669;RUS;STW;HEA;M;Inc3;3;2;Nat;Vis_O;2lang;etra_N;high culture level intellectuals sport music prosperity
5670;RUS;STW;HEA;M;Inc3;4;4;Glo;Vis_O;2lang;etra_N;eiffel tower big ben colosseum louvre vatican
5671;RUS;YEK;HEA;F;Inc2;3;4;Nat;Vis_1a4;2lang;etra_N;deception treachery power of moneys  
5672;RUS;YEK;HEA;F;Inc2;4;4;Loc;Vis_O;3lang;etra_N;european union underground football european cooking 
5673;RUS;YEK;HEA;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;strong independent   
5675;RUS;YEK;HEA;F;Inc2;4;4;Nat;Vis5;2lang;etra_N;european union economic stability wars football 
5676;RUS;YEK;HEA;M;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;old euro cleanness  
5677;RUS;YEK;HEA;M;Inc2;3;3;Loc;Vis_O;2lang;etra_N;european union euro war culture unity
5678;RUS;YEK;HEA;M;Inc2;3;4;Nat;Vis_O;2lang;etra_N;developed cleanness rich  
5679;RUS;YEK;HEA;M;Inc3;4;4;Loc;Vis_1a4;3lang;etra_N;developed post-industrial stability multinational 
5680;RUS;YEK;HEA;M;Inc2;3;3;Nat;Vis_O;2lang;etra_N;developed education fashion progress 
5681;RUS;YEK;HEA;F;Inc2;2;2;Loc;Vis_O;0-1lang;etra_N;euro european union civilized education order
5682;RUS;YEK;HEA;M;Inc3;4;4;Nat;Vis_O;2lang;etra_N;big ben paris   
5683;RUS;YEK;HEA;M;Inc4;4;4;Nat;Vis_O;2lang;etra_N;development stability   
5684;RUS;YEK;HEA;M;Inc3;4;2;Sup;Vis_1a4;2lang;etra_N;european union developed patient cleanness 
5685;RUS;YEK;HEA;F;Inc4;4;4;Nat;Vis_1a4;0-1lang;etra_N;civilization football   
5686;RUS;YEK;HEA;F;Inc1;3;3;Loc;Vis_O;0-1lang;etra_N;civilization democracy football beer sex
5687;RUS;YEK;HEA;M;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;euro great french revolution david beckham football liquorice sweets
5688;RUS;YEK;HEA;F;Inc3;4;4;Glo;Vis5;4+lang;etra_N;the hague tribunal barcelona  
5689;RUS;YEK;HEA;M;Inc2;4;4;Nat;Vis_1a4;3lang;etra_N;historical legacy of the world democracy cleanness order 
5690;RUS;YEK;HEA;F;Inc2;4;4;Nat;Vis_O;2lang;etra_N;cleanness order development  
5691;RUS;YEK;HEA;F;Inc3;4;4;Glo;Vis5;2lang;etra_N;culture formula-1 cleanness tranquillity globalization
5692;RUS;YEK;HEA;M;Inc3;4;4;Glo;Vis5;2lang;etra_O;castle literature   
5693;RUS;YEK;HEA;M;Inc3;2;4;Nat;Vis_O;2lang;etra_N;development    
5694;RUS;YEK;HEA;M;Inc2;4;4;Sup;Vis_O;3lang;etra_N;montmartre pizza mycelial cheese beer fur coat
5695;RUS;YEK;HEA;F;Inc3;2;3;Nat;Vis5;2lang;etra_N;motorway london war  
5696;RUS;YEK;HEA;M;Inc1;1;1;Nat;Vis_O;0-1lang;etra_N;????????? euro nato foreign countries 
5697;RUS;YEK;HEA;M;Inc1;1;1;Nat;Vis_O;0-1lang;etra_O;beauty big perspective  
5698;RUS;YEK;HEA;M;Inc1;4;3;Loc;Vis_O;0-1lang;etra_N;high standard of living stability   
5699;RUS;YEK;HEA;M;Inc2;2;3;Nat;Vis_O;0-1lang;etra_N;russia    
5701;RUS;YEK;HEA;M;Inc2;2;1;Nat;Vis_O;0-1lang;etra_N;european space european union   
5702;RUS;YEK;HEA;M;Inc2;1;1;Nat;Vis_O;0-1lang;etra_N;european union european space   
5703;RUS;YEK;HEA;M;Inc1;2;1;Nat;Vis_1a4;0-1lang;etra_N;stability prosperity   
5704;RUS;YEK;HEA;M;Inc2;2;1;Nat;Vis_O;0-1lang;etra_N;prosperity    
5705;RUS;YEK;HEA;F;Inc4;4;3;Glo;Vis_1a4;2lang;etra_O;euro football cleanness  
5707;RUS;YEK;HEA;F;Inc3;3;2;Inf;Vis_O;2lang;etra_N;fashion euro beer  
5708;RUS;YEK;HEA;M;Inc2;4;3;Glo;Vis_1a4;3lang;etra_N;west alps   
5709;RUS;YEK;HEA;F;Inc2;3;2;Nat;Vis_1a4;3lang;etra_N;euro up-to-date technology court european union nato
5710;RUS;YEK;HEA;M;Inc2;3;2;Sup;Vis_1a4;2lang;etra_O;euro fashion cleanness  
5711;RUS;YEK;HEA;M;Inc3;3;3;Nat;Vis_O;2lang;etra_N;football    
5712;RUS;YEK;HEA;M;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;european union france germany england 
5713;RUS;YEK;HEA;F;Inc2;4;2;Mul;Vis_O;2lang;etra_N;france germany switzerland norway other world
5714;RUS;YEK;HEA;M;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;hypocrisy liberalism tolerance duplicity 
7042;RUS;KHV;POL;M;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;bmw football technology weather 
7043;RUS;KHV;POL;M;Inc3;3;4;Nat;Vis_O;2lang;etra_N;football barcelona good beauty far away
7044;RUS;KHV;POL;F;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;civilization fashion beauty mentality entertainment
7045;RUS;KHV;POL;F;Inc2;2;2;Nat;Vis_1a4;2lang;etra_N;fashion parfum beauty cosmetics relax
7046;RUS;KHV;POL;F;Inc3;2;3;Loc;Vis_O;2lang;etra_N;fashion cosmetics beauty money relax
7047;RUS;KHV;POL;F;Inc3;4;3;Nat;Vis_1a4;3lang;etra_N;beauty parfum fashion queen victoria mussolini
7048;RUS;KHV;POL;F;Inc1;3;3;Nat;Vis_1a4;0-1lang;etra_N;developed countries big ben   
7049;RUS;KHV;POL;F;Inc3;3;4;Mul;Vis_1a4;2lang;etra_N;fashion far away beauty expensive euro
7050;RUS;KHV;POL;M;Inc3;4;3;Loc;Vis_1a4;0-1lang;etra_N;resorts bmw beauty relax warm
7051;RUS;KHV;POL;F;Inc3;4;2;Nat;Vis_1a4;0-1lang;etra_N;relax resorts beauty fashion money
7052;RUS;KHV;POL;M;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;euro war nazism napoleon hitler
7055;RUS;KHV;POL;M;Inc3;3;3;Nat;Vis_1a4;0-1lang;etra_N;the old world the renaissance culture macaroni antiquity
7056;RUS;KHV;POL;M;Inc1;3;3;Mul;Vis_O;0-1lang;etra_N;economic development resorts   
7057;RUS;KHV;POL;F;Inc2;3;2;Nat;Vis_O;2lang;etra_N;fashion cars developed scientific and technological advance exotic architecture
7058;RUS;KHV;POL;M;Inc2;4;;Nat;Vis_1a4;2lang;etra_N;money work cars drugs fame
7059;RUS;KHV;POL;F;Inc3;2;4;Nat;Vis_1a4;2lang;etra_N;chanel ferrari fashion  
7060;RUS;KHV;POL;F;Inc3;3;4;Nat;Vis_1a4;0-1lang;etra_N;alps football euro castles fashion
7061;RUS;KHV;POL;F;Inc1;3;3;Inf;Vis_O;0-1lang;etra_N;more developed countries    
7062;RUS;KHV;POL;F;Inc2;3;4;Mul;Vis_O;2lang;etra_N;fashion cosmetics fascism  
7063;RUS;KHV;POL;F;Inc2;2;2;Mul;Vis_O;2lang;etra_N;fashion cinema clothes parfum 
7064;RUS;KHV;POL;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;eiffel tower big ben louvre bastille buckingham palace
7065;RUS;KHV;POL;M;Inc3;3;4;Mul;Vis_O;3lang;etra_N;championship chelsi arsenal football bmw
7066;RUS;KHV;POL;F;Inc3;4;3;Glo;Vis_O;3lang;etra_N;developed countries ferrari   
7067;RUS;KHV;POL;M;Inc2;2;2;Loc;Vis_O;2lang;etra_N;football antiquity italy relax 
7068;RUS;KHV;POL;M;Inc3;3;3;Mul;Vis_O;2lang;etra_N;championship football formula-1  
7069;RUS;KHV;POL;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;eiffel tower big ben louvre gondola arch of triumph
7070;RUS;KHV;POL;M;Inc1;4;4;Loc;Vis_O;2lang;etra_N;war hitler lie  
7072;RUS;KHV;POL;F;Inc1;1;1;Nat;Vis_O;0-1lang;etra_N;fashion euro european union eiffel tower papa
7073;RUS;KHV;POL;F;Inc1;3;1;Nat;Vis_O;0-1lang;etra_N;fashion european union euro queen 
7074;RUS;KHV;POL;F;Inc2;4;2;Mul;Vis_1a4;2lang;etra_N;science career architecture  
7075;RUS;KHV;POL;M;Inc2;3;2;Nat;Vis_O;2lang;etra_N;the old world european union football  
7076;RUS;KHV;POL;F;Inc2;2;3;Nat;Vis_1a4;2lang;etra_N;prosperity quality   
7077;RUS;KHV;POL;M;Inc3;4;4;Mul;Vis_1a4;2lang;etra_N;drugs prosperity gold  
7080;RUS;KHV;POL;F;Inc3;3;4;Nat;Vis5;2lang;etra_N;euro good roads rest centre of the world audi
7081;RUS;KHV;POL;F;Inc2;3;3;Nat;Vis_1a4;2lang;etra_N;football beauty dirty cars little
7082;RUS;MOW;POL;M;Inc4;2;4;Nat;Vis5;3lang;etra_N;well-being calm schengen euro european union
7083;RUS;MOW;POL;F;Inc3;4;4;Glo;Vis5;2lang;etra_N;foremost ancient developed rich education
7084;RUS;MOW;POL;M;Inc2;3;3;Nat;Vis5;3lang;etra_N;european union euro stability high standard of living 
7085;RUS;MOW;POL;M;Inc3;2;4;Loc;Vis_1a4;4+lang;etra_N;euro european union   
7086;RUS;MOW;POL;M;Inc3;3;4;Nat;Vis_1a4;3lang;etra_N;big developed favourable  
7087;RUS;MOW;POL;M;Inc3;2;3;Loc;Vis_1a4;3lang;etra_N;developed rich prosperity  
7089;RUS;MOW;POL;M;Inc3;3;4;Glo;Vis5;3lang;etra_N;stability european union ecology prosperity high standard of living
7090;RUS;MOW;POL;M;Inc3;3;3;Loc;Vis5;2lang;etra_N;european union economy stability  
7091;RUS;MOW;POL;F;Inc2;4;4;Oth;Vis5;4+lang;etra_O;stability progress solidarity ecology success
7092;RUS;MOW;POL;M;Inc3;4;3;Nat;Vis5;4+lang;etra_O;freedom democracy politeness friendliness 
7094;RUS;MOW;POL;M;Inc2;3;3;Nat;Vis_O;3lang;etra_N;european union european standards competitor usa  
7095;RUS;MOW;POL;M;Inc3;3;3;Nat;Vis5;3lang;etra_N;prosperity strong   
7097;RUS;MOW;POL;M;Inc3;3;3;Nat;Vis5;4+lang;etra_N;order cleanness culture  
7098;RUS;MOW;POL;M;Inc3;3;3;Nat;Vis5;4+lang;etra_N;euro open state frontier   
7099;RUS;MOW;POL;M;Inc3;3;4;Glo;Vis5;4+lang;etra_O;euro high standard of living high standard of education  
7100;RUS;MOW;POL;F;Inc3;2;4;Nat;Vis_1a4;4+lang;etra_O;industrial and post-industrial developed conscience personal rights systematicness 
7101;RUS;MOW;POL;M;Inc3;3;4;Nat;Vis_1a4;4+lang;etra_N;developed culture money european union education
7102;RUS;MOW;POL;F;Inc2;3;3;Nat;Vis5;3lang;etra_N;civilization tourism cleanness european union white  official  salary
7103;RUS;MOW;POL;F;Inc3;4;4;Mul;Vis5;3lang;etra_N;development common interests common history  
7104;RUS;MOW;POL;F;Inc3;4;3;Sup;Vis5;3lang;etra_N;quality development integration european standard peaceful relation
7105;RUS;MOW;POL;M;Inc3;;4;Nat;Vis5;3lang;etra_O;development prosperity support collaboration dependence
7106;RUS;MOW;POL;M;Inc3;3;4;Loc;Vis5;3lang;etra_N;high level of economical development high standard of living high level of culture  
7107;RUS;MOW;POL;F;Inc2;2;2;Nat;Vis5;3lang;etra_N;development european union modernity world 
7108;RUS;MOW;POL;F;Inc3;3;4;Glo;Vis_1a4;2lang;etra_O;perspective union culture  
7111;RUS;MOW;POL;M;Inc2;3;3;Loc;Vis5;3lang;etra_N;civilization developed and possibility trust and reliability  
7112;RUS;MOW;POL;M;Inc2;3;3;Nat;Vis5;3lang;etra_N;integration european union continent development of country peace
7113;RUS;MOW;POL;M;Inc3;4;4;Nat;Vis5;3lang;etra_N;european union globalization freedoms  market capital work  
7114;RUS;MOW;POL;F;Inc3;4;4;Loc;Vis5;3lang;etra_N;european union euro visa schengen 
7115;RUS;MOW;POL;M;Inc3;4;4;Oth;Vis5;4+lang;etra_O;tolerance christian history science and religion  
7116;RUS;MOW;POL;M;Inc2;2;3;Loc;Vis5;2lang;etra_N;developed strong educatio high standard of living 
7117;RUS;MOW;POL;M;Inc3;4;4;Sup;Vis5;3lang;etra_N;european union international monetary fund developed economy 
7118;RUS;MOW;POL;M;Inc3;3;3;Nat;Vis_1a4;3lang;etra_N;european union developed countries world trade organization  
7119;RUS;MOW;POL;M;Inc2;3;4;Sup;Vis5;3lang;etra_N;integration old age wine  
7120;RUS;MOW;POL;M;Inc2;4;2;Loc;Vis5;3lang;etra_N;european union euro developed countries the old world enlightenment
7121;RUS;MOW;POL;M;Inc2;4;4;Loc;Vis_1a4;3lang;etra_N;euro union developed  
7122;RUS;MOW;POL;F;Inc3;4;4;Loc;Vis5;3lang;etra_O;developed finance system democracy and tolerance social oriented politic common currency similarity of cultures
7124;RUS;STW;POL;M;Inc2;2;2;Mul;Vis_O;2lang;etra_N;european union tower nato stability wto
7125;RUS;STW;POL;F;Inc2;4;4;Inf;Vis5;0-1lang;etra_N;cleanness high standard of culture rest sea 
7126;RUS;STW;POL;F;Inc3;3;3;Loc;Vis_O;2lang;etra_N;high level of culture education good roads tourism trademark clothing
7127;RUS;STW;POL;F;Inc2;3;2;Glo;Vis5;2lang;etra_N;order justice beauty good material security possibilities
7128;RUS;STW;POL;F;Inc2;4;2;Nat;Vis_1a4;2lang;etra_N;modernity possibilities cities journey shining
7130;RUS;STW;POL;M;Inc3;2;3;Nat;Vis_O;2lang;etra_N;culture european union euro  
7132;RUS;STW;POL;F;Inc3;2;2;Nat;Vis_O;2lang;etra_N;european union eurovision stability conservatism collaboration
7133;RUS;STW;POL;M;Inc2;4;4;Nat;Vis_O;2lang;etra_N;economy union force power order
7134;RUS;STW;POL;M;Inc3;4;4;Sup;Vis_O;2lang;etra_N;the old world euro crisis european union part of world
7135;RUS;STW;POL;F;Inc3;2;2;Nat;Vis_O;2lang;etra_N;prosperity    
7136;RUS;STW;POL;M;Inc2;4;;Nat;Vis_O;2lang;etra_N;european union constitution the old world renaissance euro
7137;RUS;STW;POL;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;european education history science culture architecture
7138;RUS;STW;POL;F;Inc1;3;3;Loc;Vis_O;2lang;etra_N;developed countries special mentality   
7139;RUS;STW;POL;F;Inc3;3;4;Nat;Vis_1a4;2lang;etra_N;european union culture capitals art  
7140;RUS;STW;POL;F;Inc2;3;3;Nat;Vis_O;3lang;etra_N;window to the europe russian people a lot of countries yellow 
7142;RUS;STW;POL;F;Inc1;4;4;Nat;Vis_1a4;3lang;etra_N;money vanity quality consumer pleasure
7143;RUS;STW;POL;F;Inc2;4;3;Loc;Vis_O;2lang;etra_N;prosperity career success freedom 
7144;RUS;STW;POL;F;Inc3;3;3;Nat;Vis5;2lang;etra_N;rich beauty generous lofty 
7145;RUS;STW;POL;F;Inc2;4;3;Mul;Vis_1a4;2lang;etra_N;development industrial modernizational rich 
7146;RUS;STW;POL;F;Inc2;2;3;Mul;Vis_1a4;4+lang;etra_N;euro european union   
7147;RUS;STW;POL;M;Inc3;3;3;Nat;Vis_1a4;0-1lang;etra_N;capitalism quality success prosperity freedom
7148;RUS;STW;POL;F;Inc3;4;1;Nat;Vis_1a4;2lang;etra_N;civilization european union standard of living  
7149;RUS;STW;POL;F;Inc3;3;3;Nat;Vis_O;2lang;etra_N;part of russia education other organisation of countries place of the rest 
7150;RUS;STW;POL;F;;3;3;Inf;Vis_O;2lang;etra_N;architecture new technology good job rest national kitchen
7151;RUS;STW;POL;M;Inc2;2;2;Mul;Vis_O;0-1lang;etra_N;european union euro england  
7152;RUS;STW;POL;M;Inc2;3;3;Nat;Vis_O;2lang;etra_N;european union future youth  
7153;RUS;STW;POL;F;Inc3;4;3;Nat;Vis_1a4;3lang;etra_N;vatican oxford the old world history culture
7154;RUS;STW;POL;F;Inc2;3;2;Nat;Vis_1a4;3lang;etra_N;euro good roads beautiful architecture clean streets incomprehensible religion
7156;RUS;STW;POL;F;Inc2;3;4;Nat;Vis_1a4;0-1lang;etra_N;prosperity culture public health  
7157;RUS;STW;POL;F;;4;3;Glo;Vis_O;0-1lang;etra_N;culture beauty money respect 
7158;RUS;STW;POL;F;Inc3;3;4;Nat;Vis_O;2lang;etra_N;old boring clear freedom comfort
7160;RUS;STW;POL;F;Inc2;2;2;Mul;Vis_O;2lang;etra_N;france italy greece  
7161;RUS;STW;POL;F;Inc1;3;4;Nat;Vis_1a4;0-1lang;etra_O;european union the old world foreign countries  
7162;RUS;STW;POL;M;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;democracy christianity   
7163;RUS;STW;POL;F;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;east high level of development euro  
8774;RUS;KHV;SHS;M;Inc2;4;3;Mul;Vis_1a4;2lang;etra_N;euro ntm   
8775;RUS;KHV;SHS;F;Inc4;3;3;Glo;Vis_1a4;2lang;etra_N;historical important place high development   
8776;RUS;KHV;SHS;M;Inc4;4;4;Loc;Vis_1a4;2lang;etra_N;history centre   
8777;RUS;KHV;SHS;M;Inc3;4;4;Nat;Vis_O;2lang;etra_N;eiffel tower crisis development alps reichstag
8778;RUS;KHV;SHS;F;Inc3;4;4;Nat;Vis_O;2lang;etra_N;culture economy education history architecture
8779;RUS;KHV;SHS;M;Inc3;3;4;Nat;Vis_1a4;2lang;etra_N;european union euro war inquisition papa
8780;RUS;KHV;SHS;F;Inc2;3;2;Nat;Vis_O;0-1lang;etra_N;hitler nato england euro côte d'azur
8781;RUS;KHV;SHS;M;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;culture distrust   
8782;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;euro paris english channel sarkozy mafia
8783;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;europe euro paris travel 
8784;RUS;KHV;SHS;F;Inc2;3;2;Nat;Vis_O;2lang;etra_N;rest euro amsterdam prosperity 
8785;RUS;KHV;SHS;F;Inc1;1;2;Nat;Vis_1a4;0-1lang;etra_N;high standard of living    
8786;RUS;KHV;SHS;F;Inc1;3;3;Nat;Vis_O;2lang;etra_N;west french parfum the mediterranean  
8787;RUS;KHV;SHS;F;Inc1;1;3;Nat;Vis_O;2lang;etra_N;beer vatican berlin wall travel cosmetics
8788;RUS;KHV;SHS;F;Inc3;3;2;Nat;Vis_O;2lang;etra_N;football tulips cars alps vesuvius
8789;RUS;KHV;SHS;M;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;european union gdp sights foreign currency euro
8790;RUS;KHV;SHS;M;Inc3;4;2;Nat;Vis_O;2lang;etra_N;developed small   
8791;RUS;KHV;SHS;M;Inc1;4;4;Mul;Vis_1a4;2lang;etra_N;european union the old world euro  
8792;RUS;KHV;SHS;M;Inc2;2;2;Loc;Vis_1a4;2lang;etra_N;money banks decline cradle of civilizations 
8793;RUS;KHV;SHS;F;Inc2;3;2;Loc;Vis_O;2lang;etra_N;civilization beauty sport development 
8794;RUS;KHV;SHS;M;Inc3;4;4;Nat;Vis_1a4;3lang;etra_O;euro uefa zidan european union mercedes
8795;RUS;KHV;SHS;F;Inc2;4;3;Loc;Vis_1a4;2lang;etra_N;development prosperity   
8796;RUS;KHV;SHS;F;Inc3;4;2;Loc;Vis_1a4;2lang;etra_N;eurovision tourism   
8797;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_1a4;0-1lang;etra_N;developed countries civilization european union napoleon duma
8798;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;travel sport money rest 
8799;RUS;KHV;SHS;M;;4;3;Nat;Vis_O;2lang;etra_N;people cars football sport nature
8800;RUS;KHV;SHS;F;Inc3;4;3;Glo;Vis_O;2lang;etra_N;vacation tourism money people rest
8801;RUS;KHV;SHS;M;Inc3;;3;Nat;Vis_O;2lang;etra_N;freedom fifa tourism work revenue
8802;RUS;KHV;SHS;M;Inc2;2;2;Loc;Vis_1a4;2lang;etra_O;fifa tourism   
8803;RUS;KHV;SHS;M;Inc2;2;2;Loc;Vis_O;2lang;etra_N;tourism fifa nato  
8804;RUS;KHV;SHS;M;Inc2;3;2;Glo;Vis_O;2lang;etra_N;football beautiful towns tourists high standard of living other people
8805;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_O;2lang;etra_N;centre nato football fashion 
8806;RUS;KHV;SHS;M;Inc3;4;2;Nat;Vis_O;2lang;etra_N;uefa nato papa angela merkel reichstag
8807;RUS;KHV;SHS;M;Inc2;3;3;Nat;Vis_O;2lang;etra_N;the old world nato the mediterranean  
8808;RUS;KHV;SHS;M;Inc2;3;3;Loc;Vis_O;2lang;etra_N;the old world developed a lot of countries small multilingual
8809;RUS;KHV;SHS;F;Inc1;4;4;Nat;Vis_1a4;0-1lang;etra_N;travel capital bank euro career
8810;RUS;KHV;SHS;M;Inc3;4;3;Nat;Vis_1a4;2lang;etra_N;foreigners euro mercedes perspectives realisation
8811;RUS;KHV;SHS;F;Inc3;3;3;Nat;Vis_O;2lang;etra_N;gaz fashion wine money power
8812;RUS;KHV;SHS;F;Inc3;4;4;Nat;Vis_O;3lang;etra_N;chanel fashion week beauty engineering colonizer
8813;RUS;KHV;SHS;F;Inc3;2;2;Nat;Vis_O;2lang;etra_N;chanel clothes fashion fascism ferrari
8814;RUS;MOW;SHS;F;Inc3;4;3;Loc;Vis5;2lang;etra_N;euro nato tourism culture catholic
8815;RUS;MOW;SHS;F;Inc3;4;3;Glo;Vis_1a4;2lang;etra_N;stability development culture  
8816;RUS;MOW;SHS;F;Inc2;4;4;Nat;Vis5;2lang;etra_O;level beauty development education condition
8817;RUS;MOW;SHS;F;Inc2;3;2;Nat;Vis_1a4;0-1lang;etra_N;economy relation union  
8818;RUS;MOW;SHS;F;Inc3;4;3;Nat;Vis_1a4;2lang;etra_N;european union high standard of living federative republic  
8820;RUS;MOW;SHS;F;Inc2;3;3;Nat;Vis_O;2lang;etra_N;west france united kingdom visa foreign passport
8821;RUS;MOW;SHS;F;Inc3;2;2;Nat;Vis_1a4;2lang;etra_N;leadership quiet   
8822;RUS;MOW;SHS;F;Inc3;4;3;Loc;Vis_1a4;3lang;etra_N;developed portindustrial clean cultural 
8823;RUS;MOW;SHS;F;Inc3;3;2;Glo;Vis5;3lang;etra_N;european union freedom standard of living future 
8825;RUS;MOW;SHS;M;Inc2;2;2;Nat;Vis_1a4;2lang;etra_N;development polynational rich european union influence
8826;RUS;MOW;SHS;F;Inc3;4;4;Loc;Vis5;4+lang;etra_N;order monarchy law monument heritage
8827;RUS;MOW;SHS;M;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;order visa prosperity  
8828;RUS;MOW;SHS;F;Inc3;4;4;Loc;Vis_1a4;2lang;etra_N;developed economical stability social immunity  
8829;RUS;MOW;SHS;F;Inc4;4;3;Inf;Vis5;2lang;etra_N;history culture west art 
8830;RUS;MOW;SHS;F;Inc3;4;4;Loc;Vis_1a4;2lang;etra_O;civilization fashion infrastructure megalopolis 
8831;RUS;MOW;SHS;M;Inc4;4;4;Nat;Vis_O;2lang;etra_N;culture economy development science 
8832;RUS;MOW;SHS;M;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;alps education mediterranean  
8833;RUS;MOW;SHS;F;Inc2;4;4;Mul;Vis_1a4;2lang;etra_N;money prosperity egoism tedium decline
8834;RUS;MOW;SHS;F;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;european union germany catholic tourism democracy
8835;RUS;MOW;SHS;M;Inc2;4;3;Glo;Vis5;3lang;etra_O;history science architecture christian beauty
8836;RUS;MOW;SHS;F;Inc2;3;3;Nat;Vis_1a4;3lang;etra_N;economy industry education championship quality
8837;RUS;MOW;SHS;F;Inc2;4;3;Loc;Vis_1a4;2lang;etra_N;economy development connection  
8838;RUS;MOW;SHS;F;Inc1;4;4;Nat;Vis_O;3lang;etra_N;developed cultural centre basic extensive powerful
8839;RUS;MOW;SHS;F;Inc2;4;4;Nat;Vis_O;2lang;etra_N;european union economy   
8840;RUS;MOW;SHS;F;Inc3;2;3;Loc;Vis5;3lang;etra_N;culture freedom development perspective unity
8841;RUS;MOW;SHS;F;Inc3;4;4;Loc;Vis5;2lang;etra_N;culture science civilization monarchy quality
8842;RUS;MOW;SHS;F;Inc3;4;2;Nat;Vis5;3lang;etra_N;european union schengen safety  
8843;RUS;MOW;SHS;F;Inc2;3;3;Nat;Vis5;3lang;etra_N;european union safety stability schengen 
8844;RUS;MOW;SHS;F;Inc4;4;4;Nat;Vis5;3lang;etra_O;euro monarchy castles wine fashion
8845;RUS;MOW;SHS;F;Inc3;4;3;Nat;Vis_O;2lang;etra_N;union    
8846;RUS;MOW;SHS;F;Inc3;3;3;Nat;Vis_O;2lang;etra_N;civilization money education ecology 
8847;RUS;MOW;SHS;M;Inc2;3;3;Sup;Vis_1a4;3lang;etra_N;high standard of living    
8850;RUS;MOW;SHS;F;Inc2;3;2;Mul;Vis_O;2lang;etra_N;civilization postindustrial society globalization history intellectuals
8851;RUS;MOW;SHS;M;Inc2;2;3;Inf;Vis_1a4;0-1lang;etra_O;development european union part of world  
8852;RUS;MOW;SHS;M;Inc2;4;2;Loc;Vis_1a4;3lang;etra_N;european union germany uefa alps 
8853;RUS;MOW;SHS;M;Inc4;4;4;Mul;Vis_O;2lang;etra_N;beautiful cultural rich foreign vulgar
8855;RUS;STW;SHS;F;Inc2;2;2;Nat;Vis5;0-1lang;etra_N;developed centre investment  
8856;RUS;STW;SHS;M;Inc3;2;2;Nat;Vis_1a4;0-1lang;etra_N;the old world civilization culture football homeland of the cinema
8857;RUS;STW;SHS;F;Inc2;2;3;Nat;Vis5;2lang;etra_N;west developed concentration  
8858;RUS;STW;SHS;F;Inc2;1;2;Nat;Vis_1a4;0-1lang;etra_N;the old world european union developed region  
8859;RUS;STW;SHS;F;Inc2;1;2;Nat;Vis_1a4;0-1lang;etra_N;european union economic developed countries   
8860;RUS;STW;SHS;F;Inc2;2;2;Nat;Vis_O;0-1lang;etra_N;art tourism history euro fashion
8861;RUS;STW;SHS;F;Inc2;4;4;Nat;Vis_O;0-1lang;etra_N;beauty money fashion tourism punctuality
8862;RUS;STW;SHS;F;Inc3;2;3;Nat;Vis_O;0-1lang;etra_N;cleanness beauty   
8863;RUS;STW;SHS;F;Inc3;3;3;Glo;Vis_O;2lang;etra_N;art  historical heritage banks european union  
8864;RUS;STW;SHS;F;Inc3;4;3;Nat;Vis_1a4;2lang;etra_O;beauty money cleanness order at all fashion
8865;RUS;STW;SHS;F;Inc1;1;1;Loc;Vis_O;2lang;etra_N;development    
8866;RUS;STW;SHS;F;Inc2;2;1;Nat;Vis_O;2lang;etra_N;development european union   
8867;RUS;STW;SHS;F;Inc3;3;3;Inf;Vis_O;2lang;etra_N;european union foreign countries   
8868;RUS;STW;SHS;F;Inc3;3;4;Loc;Vis_1a4;2lang;etra_N;fashion euro rest modern advance
8869;RUS;STW;SHS;F;Inc2;2;2;Nat;Vis_O;0-1lang;etra_N;euro union   
8870;RUS;STW;SHS;F;Inc1;3;3;Loc;Vis_O;2lang;etra_N;modern fashion castles science health resort
8871;RUS;STW;SHS;F;Inc2;3;3;Nat;Vis_O;0-1lang;etra_N;euro european union schengen visa beer fashion
