num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;A11_LevEdu_f;A12_LevEdu_m;A13_Rank1;PaysVis;Mixit;Nblang;VecuEtranger;D2_tot
8658;PRT;LIS;SHS;M;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_O;corruption euro bankruptcy england france
8659;PRT;LIS;SHS;M;Inc3;EduF2;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_O;4+lang;Vecu_etra_O;union economic power circulation opportunity 
8660;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;union development economy policy free circulation
8661;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;globalization freedom poverty  
8662;PRT;LIS;SHS;M;Inc2;EduF3;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_O;culture history power decline 
8663;PRT;LIS;SHS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;european economic community union development economic exclusive zone mix of cultures
8664;PRT;LIS;SHS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;union euro   
8665;PRT;LIS;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;union richness development  
8666;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;economy union development history potency
8667;PRT;LIS;SHS;M;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;development culture tolerance accessible old
8668;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture potency economic improvement  
8669;PRT;LIS;SHS;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;union diversity history economy society
8670;PRT;LIS;SHS;F;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;freedom development   
8671;PRT;LIS;SHS;M;Inc3;EduF3;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;culture innovation education future 
8672;PRT;LIS;SHS;F;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;history cultures diversity mobility community
8673;PRT;LIS;SHS;F;Inc3;EduF3;EduM2;(5) Glo;Nb_Vis5;Mixit_O;4+lang;Vecu_etra_O;union cooperation partnership support subsidy
8674;PRT;LIS;SHS;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;old continent culture modernity  
8675;PRT;LIS;SHS;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;developed countries union power  
8676;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;economic potency cooperation   
8677;PRT;LIS;SHS;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;development cooperation   
8678;PRT;LIS;SHS;M;Inc3;EduF4;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;cohesion integrity superiority support development
8679;PRT;LIS;SHS;M;Inc3;EduF3;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;european union heterogeneity english  
8680;PRT;LIS;SHS;M;Inc2;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;union progress sustainability development 
8681;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;union development free circulation economy human rights
8682;PRT;LIS;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;culture union diversity development dream
8683;PRT;LIS;SHS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;social fragmented area    
8684;PRT;LIS;SHS;F;Inc2;EduF2;EduM1;(5) Glo;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;culture development history difference cosmopolitan
8685;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;political union social fragmentation diversity competitiveness 
8686;PRT;LIS;SHS;F;Inc3;EduF4;EduM3;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;union development   
8687;PRT;LIS;SHS;F;Inc3;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_N;cold travel vacations  
8688;PRT;LIS;SHS;F;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;development culture diversity democracy union
8689;PRT;LIS;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;developed culture   
8690;PRT;LIS;SHS;F;Inc3;EduF4;EduM4;(4) Sup;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture diversity cooperation travels education
8691;PRT;LIS;SHS;F;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;development modernity diversity union mutual respect
8692;PRT;LIS;SHS;F;Inc2;EduF3;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;modern evolved scientific civilized democratic
8693;PRT;LIS;SHS;M;Inc3;EduF4;EduM4;(7)Mul;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;history light drugs culture world war european union
8694;ROU;BUH;SHS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;richness beauty resources weak capitalization fiasco
8695;ROU;BUH;SHS;F;Inc3;EduF3;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;culture civilization seniority unity 
8696;ROU;BUH;SHS;F;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;europe parliamentary european union eurodisneyland  
8697;ROU;BUH;SHS;F;Inc3;EduF2;EduM3;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;civilization culture history power opportunities
8698;ROU;BUH;SHS;F;Inc3;EduF3;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture history tourism christianity 
8699;ROU;BUH;SHS;F;Inc4;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;richness culture architecture style variety
8700;ROU;BUH;SHS;M;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;culture seniority decorous centre 
8701;ROU;BUH;SHS;M;;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;civilization culture seniority  
8702;ROU;BUH;SHS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;community acquis single money borderless unity in diversity 
8703;ROU;BUH;SHS;F;Inc2;EduF2;EduM2;(7)Mul;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;multiculturalism unity seniority beauty of the nature natural and anthropic resources
8704;ROU;BUH;SHS;F;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;diversity multiculturality broadmindedness progress 
8705;ROU;BUH;SHS;F;Inc2;EduF4;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;unity power history tradition culture
8706;ROU;BUH;SHS;F;Inc2;EduF2;EduM3;(7)Mul;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;seniority culture diversity  
8708;ROU;BUH;SHS;F;Inc3;EduF2;EduM3;(5) Glo;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;multiculturality economic development capitalism  
8709;ROU;BUH;SHS;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;diversity uniqueness traditionalism  
8710;ROU;BUH;SHS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;the old lady    
8711;ROU;BUH;SHS;M;Inc3;EduF3;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;incomparable    
8712;ROU;BUH;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;unity    
8713;ROU;BUH;SHS;F;Inc2;EduF1;EduM1;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;the new world civilization   
8714;ROU;BUH;SHS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture civilization white economy idea
8715;ROU;BUH;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture civilization economy politics imagination
8716;ROU;BUH;SHS;F;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;european union economical and political interests   
8718;ROU;BUH;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;diversity history civilization  
8719;ROU;BUH;SHS;M;Inc3;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;civilization culture history  
8720;ROU;BUH;SHS;M;Inc1;EduF2;EduM2;(4) Sup;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;the world's civilization    
8721;ROU;BUH;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture industry tourism  
8722;ROU;BUH;SHS;F;Inc4;EduF4;EduM4;      .;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;culture tolerance imagination indifference 
8723;ROU;BUH;SHS;F;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;seniority progress development union tolerance
8724;ROU;BUH;SHS;M;Inc3;EduF4;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;freedom democracy justice respect peace
8725;ROU;BUH;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;civilization culture organization centre 
8726;ROU;BUH;SHS;M;Inc2;EduF3;EduM2;(4) Sup;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;seniority stability civilization history multiculturality
8727;ROU;BUH;SHS;M;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;history tradition culture  
8728;ROU;BUH;SHS;M;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;continent european union old world  
8729;ROU;BUH;SHS;M;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;history power war culture 
8730;ROU;BUH;SHS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;civilization discipline organization  
8731;ROU;BUH;SHS;M;Inc1;EduF1;EduM1;(4) Sup;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;history tradition civilization  
8732;ROU;BUH;SHS;M;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;diversity culture civilization history performance
8733;ROU;BUH;SHS;M;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;tradition culture history  
8734;ROU;IAS;SHS;M;Inc3;EduF3;EduM2;(4) Sup;Nb_Vis5;Mixit_N;2lang;Vecu_etra_O;map's core the small continent   
8735;ROU;IAS;SHS;F;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;diversity complexity coloured climate peace 
8736;ROU;IAS;SHS;M;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;civilization beautiful landscapes arrogance hospitable 
8737;ROU;IAS;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;old continent european union   
8739;ROU;IAS;SHS;M;Inc3;EduF2;EduM3;(3) Nat;Nb_Vis5;Mixit_O;3lang;Vecu_etra_O;carpathian mountains brussels france romania moldova  republic
8740;ROU;IAS;SHS;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;monetary market industry urbanization development popularity
8741;ROU;IAS;SHS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;the old continent civilization rebirth industrial revolution dictatorship
8742;ROU;IAS;SHS;M;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;economic divizion civilization  in west high population density life  in west 
8743;ROU;IAS;SHS;F;Inc2;;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;diversity culture   
8744;ROU;IAS;SHS;M;Inc2;EduF2;EduM2;(4) Sup;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;culture exclusiveness diversity  
8745;ROU;IAS;SHS;M;Inc3;EduF2;EduM3;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_O;civilization security wellness normality optimism
8746;ROU;IAS;SHS;M;Inc3;EduF4;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;unification correctness confident  
8747;ROU;IAS;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;complexity  diversity inequality crowd civilization 
8748;ROU;IAS;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;culture civilization innovation nazism 
8749;ROU;IAS;SHS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;power diversity sagrada familia  
8750;ROU;IAS;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;temperate zone old world   
8751;ROU;IAS;SHS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;unity compact history diversity 
8752;ROU;IAS;SHS;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;culture civilization wealth vs poverty  
8753;ROU;IAS;SHS;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_O;european union tradition nationality border 
8754;ROU;IAS;SHS;F;Inc3;EduF2;EduM1;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;continent peninsula european union territory organization
8755;ROU;IAS;SHS;F;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;diversity divizion   
8756;ROU;IAS;SHS;F;Inc2;EduF1;EduM2;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;civilized country divided rich comfort 
8757;ROU;IAS;SHS;F;Inc2;EduF3;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;diversity culture density  
8758;ROU;IAS;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_O;unitary peninsula democratic euro open
8759;ROU;IAS;SHS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;"""union of latin countries""    "
8760;ROU;IAS;SHS;F;Inc2;EduF1;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;friendship chance equality promovability 
8761;ROU;IAS;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;diversity crowd education civilization 
8762;ROU;IAS;SHS;F;Inc3;EduF2;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;communication advantage education integrity 
8763;ROU;IAS;SHS;F;Inc2;EduF2;EduM2;(7)Mul;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;equality friendship unity progress ecologist
8764;ROU;IAS;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;inflation corruption pantenon financial crisis eiffel tower
8765;ROU;IAS;SHS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;european union    
8767;ROU;IAS;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;culture modernism entertainment tradition 
8769;ROU;IAS;SHS;M;Inc2;EduF2;EduM2;      .;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;union force group  
8770;ROU;IAS;SHS;M;Inc1;EduF3;EduM3;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;unity diplomacy capitalism prosperity 
8771;ROU;IAS;SHS;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient economy conflict variate divided
8772;ROU;IAS;SHS;M;Inc2;EduF2;EduM2;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;power money stability culture tourism
8773;ROU;IAS;SHS;M;Inc1;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;prosperity opportunity union globalization transnational
8774;RUS;KHV;SHS;M;Inc2;EduF4;EduM3;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;euro ntm   
8775;RUS;KHV;SHS;F;Inc4;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;historical important place high development   
8776;RUS;KHV;SHS;M;Inc4;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;history centre   
8777;RUS;KHV;SHS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;eiffel tower crisis development alps reichstag
8778;RUS;KHV;SHS;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;culture economy education history architecture
8779;RUS;KHV;SHS;M;Inc3;EduF3;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;european union euro war inquisition papa
8780;RUS;KHV;SHS;F;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;hitler nato england euro côte d'azur
8781;RUS;KHV;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;culture distrust   
8782;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;euro paris english channel sarkozy mafia
8783;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;europe euro paris travel 
8784;RUS;KHV;SHS;F;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rest euro amsterdam prosperity 
8785;RUS;KHV;SHS;F;Inc1;EduF1;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;high standard of living    
8786;RUS;KHV;SHS;F;Inc1;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;west french parfum the mediterranean  
8787;RUS;KHV;SHS;F;Inc1;EduF1;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beer vatican berlin wall travel cosmetics
8788;RUS;KHV;SHS;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;football tulips cars alps vesuvius
8789;RUS;KHV;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;european union gdp sights foreign currency euro
8790;RUS;KHV;SHS;M;Inc3;EduF4;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed small   
8791;RUS;KHV;SHS;M;Inc1;EduF4;EduM4;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;european union the old world euro  
8792;RUS;KHV;SHS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_N;money banks decline cradle of civilizations 
8793;RUS;KHV;SHS;F;Inc2;EduF3;EduM2;(1) Loc;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;civilization beauty sport development 
8794;RUS;KHV;SHS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_O;3lang;Vecu_etra_O;euro uefa zidan european union mercedes
8795;RUS;KHV;SHS;F;Inc2;EduF4;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;development prosperity   
8796;RUS;KHV;SHS;F;Inc3;EduF4;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;eurovision tourism   
8797;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;developed countries civilization european union napoleon duma
8798;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;travel sport money rest 
8799;RUS;KHV;SHS;M;;EduF4;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;people cars football sport nature
8800;RUS;KHV;SHS;F;Inc3;EduF4;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;vacation tourism money people rest
8801;RUS;KHV;SHS;M;Inc3;;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;freedom fifa tourism work revenue
8802;RUS;KHV;SHS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_O;fifa tourism   
8803;RUS;KHV;SHS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;tourism fifa nato  
8804;RUS;KHV;SHS;M;Inc2;EduF3;EduM2;(5) Glo;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;football beautiful towns tourists high standard of living other people
8805;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;centre nato football fashion 
8806;RUS;KHV;SHS;M;Inc3;EduF4;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;uefa nato papa angela merkel reichstag
8807;RUS;KHV;SHS;M;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;the old world nato the mediterranean  
8808;RUS;KHV;SHS;M;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;the old world developed a lot of countries small multilingual
8809;RUS;KHV;SHS;F;Inc1;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;travel capital bank euro career
8810;RUS;KHV;SHS;M;Inc3;EduF4;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;foreigners euro mercedes perspectives realisation
8811;RUS;KHV;SHS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;gaz fashion wine money power
8812;RUS;KHV;SHS;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;chanel fashion week beauty engineering colonizer
8813;RUS;KHV;SHS;F;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;chanel clothes fashion fascism ferrari
8814;RUS;MOW;SHS;F;Inc3;EduF4;EduM3;(1) Loc;Nb_Vis5;Mixit_O;2lang;Vecu_etra_N;euro nato tourism culture catholic
8815;RUS;MOW;SHS;F;Inc3;EduF4;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;stability development culture  
8816;RUS;MOW;SHS;F;Inc2;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;2lang;Vecu_etra_O;level beauty development education condition
8817;RUS;MOW;SHS;F;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;economy relation union  
8818;RUS;MOW;SHS;F;Inc3;EduF4;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_N;european union high standard of living federative republic  
8820;RUS;MOW;SHS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;west france united kingdom visa foreign passport
8821;RUS;MOW;SHS;F;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;leadership quiet   
8822;RUS;MOW;SHS;F;Inc3;EduF4;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;developed portindustrial clean cultural 
8823;RUS;MOW;SHS;F;Inc3;EduF3;EduM2;(5) Glo;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;european union freedom standard of living future 
8825;RUS;MOW;SHS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;development polynational rich european union influence
8826;RUS;MOW;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis5;Mixit_O;4+lang;Vecu_etra_N;order monarchy law monument heritage
8827;RUS;MOW;SHS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;order visa prosperity  
8828;RUS;MOW;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;developed economical stability social immunity  
8829;RUS;MOW;SHS;F;Inc4;EduF4;EduM3;(2) Inf;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;history culture west art 
8830;RUS;MOW;SHS;F;Inc3;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_O;civilization fashion infrastructure megalopolis 
8831;RUS;MOW;SHS;M;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;culture economy development science 
8832;RUS;MOW;SHS;M;Inc2;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;alps education mediterranean  
